subEventName,X,Y,Goal,Angle,Distance
Air duel,87,47,0,28.975670084625218,13.341664064126334
Air duel,89,56,0,27.79328146820519,12.529964086141668
Air duel,93,60,0,19.379206202681033,12.206555615733702
Air duel,85,55,0,23.759716995516307,15.811388300841896
Air duel,91,67,0,9.878672072425113,19.235384061671343
Air duel,90,65,0,12.478980341169253,18.027756377319946
Air duel,96,40,0,15.58067207385557,10.770329614269007
Air duel,96,45,0,45.90948570977637,6.4031242374328485
Air duel,91,52,0,40.75834767123809,9.219544457292887
Air duel,91,62,0,16.28261238748338,15.0
Air duel,90,59,0,22.272167614588266,13.45362404707371
Air duel,89,34,0,12.10968141525703,19.4164878389476
Air duel,96,46,1,56.61841847465363,5.656854249492381
Air duel,96,49,0,81.08966514217057,4.123105625617661
Air duel,88,57,0,24.741453443043497,13.892443989449804
Air duel,88,42,0,23.547276806896345,14.422205101855956
Air duel,89,41,0,22.437486561849276,14.212670403551895
Air duel,88,42,0,23.547276806896345,14.422205101855956
Air duel,91,65,0,11.96233189737592,17.4928556845359
Air duel,88,52,1,31.717621647095385,12.165525060596439
Air duel,91,52,0,40.75834767123809,9.219544457292887
Air duel,91,58,0,25.062919543230006,12.041594578792296
Air duel,89,53,0,33.067465121253726,11.40175425099138
Air duel,92,49,0,46.982350311495985,8.06225774829855
Air duel,91,67,0,9.878672072425113,19.235384061671343
Air duel,91,46,0,37.11205874380882,9.848857801796104
Air duel,94,54,0,45.840235165435864,7.211102550927978
Air duel,90,63,0,15.07624001395182,16.401219466856727
Air duel,87,50,0,30.21557218855236,13.0
Air duel,90,48,0,37.61646173882444,10.198039027185569
Air duel,91,53,0,38.79205116314482,9.486832980505138
Air duel,91,38,0,16.812119007592923,15.0
Air duel,90,61,0,18.321169898595272,14.866068747318506
Air duel,92,49,0,46.982350311495985,8.06225774829855
Air duel,90,43,0,27.5436634682225,12.206555615733702
Air duel,91,42,0,25.867452897564473,12.041594578792296
Air duel,91,54,0,36.33395580580471,9.848857801796104
Air duel,89,43,0,26.393588347491075,13.038404810405298
Air duel,94,42,0,26.2789043335014,10.0
Air duel,92,50,0,47.36650042591959,8.0
Air duel,92,36,0,12.9872752578287,16.1245154965971
Air duel,91,47,0,39.44175784673705,9.486832980505138
Air duel,90,39,0,18.868794581004007,14.866068747318506
Air duel,92,50,0,47.36650042591959,8.0
Air duel,92,40,0,20.689899741046688,12.806248474865697
Air duel,94,36,0,11.05905983510519,15.231546211727817
Air duel,93,40,0,20.18002916345556,12.206555615733702
Air duel,83,42,0,19.430870594848592,18.788294228055936
Air duel,91,55,0,33.569792617343246,10.295630140987
Air duel,93,47,0,47.643638912806566,7.615773105863909
Air duel,91,40,0,20.87114706376595,13.45362404707371
Air duel,94,42,0,26.2789043335014,10.0
Air duel,92,61,0,17.697184102159078,13.601470508735444
Air duel,91,40,0,20.87114706376595,13.45362404707371
Air duel,95,61,0,14.370084546005222,12.083045973594572
Air duel,73,34,0,11.079768612186765,31.38470965295043
Air duel,89,56,0,27.79328146820519,12.529964086141668
Air duel,97,56,0,31.399570613485096,6.708203932499369
Air duel,95,57,0,28.816777895579982,8.602325267042627
Air duel,88,47,0,31.0716858147011,12.36931687685298
Air duel,96,60,0,14.743774284823377,10.770329614269007
Air duel,95,38,0,12.91239824607395,13.0
Air duel,93,48,1,50.78264330737907,7.280109889280518
Air duel,96,40,0,15.58067207385557,10.770329614269007
Air duel,94,44,1,36.033303660497396,8.48528137423857
Air duel,93,50,0,53.24414551765339,7.0
Air duel,92,40,0,20.689899741046688,12.806248474865697
Air duel,91,57,0,27.805747789506185,11.40175425099138
Air duel,89,50,0,35.3892207897392,11.0
Air duel,95,39,0,15.065071996071188,12.083045973594572
Air duel,91,51,0,42.067530337183044,9.055385138137417
Air duel,90,48,0,37.61646173882444,10.198039027185569
Air duel,92,39,0,18.341304862102344,13.601470508735444
Air duel,92,37,0,14.522560775200033,15.264337522473747
Air duel,88,63,0,15.459168519317325,17.69180601295413
Air duel,92,50,0,47.36650042591959,8.0
Air duel,92,58,0,25.432001212093848,11.313708498984761
Air duel,83,40,0,17.71062338195527,19.72308292331602
Air duel,89,57,0,25.790845057911845,13.038404810405298
Air duel,90,65,0,12.478980341169253,18.027756377319946
Air duel,90,47,0,36.23240533729325,10.44030650891055
Air duel,89,44,0,28.385404348813463,12.529964086141668
Air duel,90,56,1,29.220548058008916,11.661903789690601
Air duel,88,60,0,19.74421046314024,15.620499351813308
Air duel,65,39,0,10.463542723766942,36.68787265568828
Air duel,95,64,0,9.361814611736015,14.866068747318506
Air duel,89,50,0,35.3892207897392,11.0
Air duel,97,51,0,95.41845396582099,3.1622776601683795
Air duel,90,59,0,22.272167614588266,13.45362404707371
Air duel,68,57,0,11.934703702592893,32.7566787083184
Air duel,93,51,1,52.28343996046652,7.0710678118654755
Air duel,90,59,0,22.272167614588266,13.45362404707371
Air duel,88,55,0,28.0345173619382,13.0
Air duel,89,57,0,25.790845057911845,13.038404810405298
Air duel,90,52,0,37.25457161338753,10.198039027185569
Air duel,93,43,0,30.446253016551587,9.899494936611665
Air duel,92,55,0,35.68350825859138,9.433981132056603
Air duel,89,56,0,27.79328146820519,12.529964086141668
Air duel,89,61,0,18.335862140903224,15.556349186104045
Air duel,96,47,1,67.20233251071159,5.0
Air duel,93,57,0,29.234247116512524,9.899494936611665
Air duel,93,52,0,49.95279133980381,7.280109889280518
Air duel,90,66,0,11.388875984272847,18.867962264113206
Air duel,97,59,0,14.67787929363759,9.486832980505138
Air duel,89,47,0,33.469350681743265,11.40175425099138
Air duel,90,53,0,35.725372873505506,10.44030650891055
Air duel,72,74,0,8.254493760882557,36.87817782917155
Air duel,89,58,0,23.797435897424858,13.601470508735444
Air duel,88,58,0,23.036877462571283,14.422205101855956
Air duel,92,46,0,40.180449868891046,8.94427190999916
Air duel,90,58,0,24.491222267839216,12.806248474865697
Air duel,85,32,0,11.210303326848084,23.430749027719962
Air duel,92,57,0,28.647371631910723,10.63014581273465
Air duel,93,48,0,50.78264330737907,7.280109889280518
Air duel,92,51,0,46.656859148466886,8.06225774829855
Air duel,90,59,0,22.272167614588266,13.45362404707371
Air duel,89,49,0,35.21576705745286,11.045361017187261
Air duel,92,56,0,32.10700527952544,10.0
Air duel,90,66,0,11.388875984272847,18.867962264113206
Air duel,88,52,0,31.717621647095385,12.165525060596439
Air duel,90,59,0,22.272167614588266,13.45362404707371
Air duel,93,43,0,30.446253016551587,9.899494936611665
Air duel,94,47,0,52.945635937890835,6.708203932499369
Air duel,92,52,0,44.927452067158754,8.246211251235321
Air duel,89,41,0,22.437486561849276,14.212670403551895
Air duel,90,39,0,18.868794581004007,14.866068747318506
Air duel,89,47,1,33.469350681743265,11.40175425099138
Air duel,90,31,0,9.004455365929287,21.470910553583888
Air duel,94,47,0,52.945635937890835,6.708203932499369
Air duel,91,57,1,27.805747789506185,11.40175425099138
Air duel,91,48,0,41.226585696105936,9.219544457292887
Air duel,92,60,0,19.951888346465683,12.806248474865697
Air duel,89,50,0,35.3892207897392,11.0
Air duel,94,57,0,29.38314532055858,9.219544457292887
Air duel,89,50,0,35.3892207897392,11.0
Air duel,92,41,0,23.363959393026388,12.041594578792296
Air duel,90,36,0,14.09881405643269,17.204650534085253
Air duel,87,60,0,19.361588452696804,16.401219466856727
Air duel,94,48,0,57.2404698081054,6.324555320336759
Air duel,89,40,0,20.57596909843882,14.866068747318506
Air duel,88,31,0,9.813717425712511,22.47220505424423
Air duel,90,32,0,9.8026550091815,20.591260281974
Air duel,90,41,0,22.922794857796266,13.45362404707371
Air duel,93,49,0,52.72380033790009,7.0710678118654755
Air duel,91,36,0,13.632791151070062,16.64331697709324
Air duel,90,54,0,33.79017923043646,10.770329614269007
Air duel,89,54,0,31.522131391793064,11.704699910719626
Air duel,87,42,0,22.687071665463286,15.264337522473747
Air duel,86,61,0,17.697281072773105,17.804493814764857
Air duel,88,47,0,31.0716858147011,12.36931687685298
Air duel,89,44,0,28.385404348813463,12.529964086141668
Air duel,91,36,0,13.632791151070062,16.64331697709324
Air duel,98,40,0,8.994278382135954,10.198039027185569
Air duel,86,39,0,18.059889218267166,17.804493814764857
Air duel,90,43,0,27.5436634682225,12.206555615733702
Air duel,89,46,0,32.015723907176344,11.704699910719626
Air duel,82,59,0,17.72248516470207,20.12461179749811
Air duel,91,49,0,42.31294769317308,9.055385138137417
Air duel,90,52,0,37.25457161338753,10.198039027185569
Air duel,95,58,0,23.928232039448726,9.433981132056603
Air duel,94,43,0,30.819469175254298,9.219544457292887
Air duel,90,69,0,8.782118309918532,21.470910553583888
Air duel,86,39,0,18.059889218267166,17.804493814764857
Air duel,73,44,0,14.166468852089103,27.65863337187866
Air duel,91,35,0,12.323388860771855,17.4928556845359
Air duel,93,37,0,13.685494612117902,14.7648230602334
Air duel,90,37,0,15.519294892570132,16.401219466856727
Air duel,91,64,0,13.222115185114214,16.64331697709324
Air duel,91,52,0,40.75834767123809,9.219544457292887
Air duel,89,59,1,21.867878497410018,14.212670403551895
Air duel,91,50,0,42.602216251503926,9.0
Air duel,87,63,0,15.476295348258455,18.384776310850235
Air duel,92,49,0,46.982350311495985,8.06225774829855
Air duel,89,56,0,27.79328146820519,12.529964086141668
Air duel,92,54,0,39.18230447692444,8.94427190999916
Air duel,94,43,0,30.819469175254298,9.219544457292887
Air duel,88,40,0,20.220716973610255,15.620499351813308
Air duel,93,48,0,50.78264330737907,7.280109889280518
Air duel,91,53,0,38.79205116314482,9.486832980505138
Air duel,94,40,0,19.2368133146218,11.661903789690601
Air duel,97,42,0,19.86073949257983,8.54400374531753
Air duel,92,43,0,29.664116101426842,10.63014581273465
Air duel,84,34,1,12.786891353687272,22.627416997969522
Air duel,92,43,0,29.664116101426842,10.63014581273465
Air duel,93,57,0,29.234247116512524,9.899494936611665
Air duel,90,58,0,24.491222267839216,12.806248474865697
Air duel,94,50,0,60.632017392905986,6.0
Air duel,91,65,0,11.96233189737592,17.4928556845359
Air duel,89,37,1,15.74994899041208,17.029386365926403
Air duel,94,49,0,59.91396102251587,6.082762530298219
Air duel,88,39,0,18.663291799805975,16.278820596099706
Air duel,91,53,0,38.79205116314482,9.486832980505138
Air duel,89,62,0,16.766752208232266,16.278820596099706
Air duel,87,57,0,23.709506169055977,14.7648230602334
Air duel,79,46,0,18.386783893215657,21.37755832643195
Air duel,91,38,0,16.812119007592923,15.0
Air duel,91,47,0,39.44175784673705,9.486832980505138
Air duel,92,54,0,39.18230447692444,8.94427190999916
Air duel,90,47,0,36.23240533729325,10.44030650891055
Air duel,92,43,0,29.664116101426842,10.63014581273465
Air duel,90,66,1,11.388875984272847,18.867962264113206
Air duel,90,32,0,9.8026550091815,20.591260281974
Air duel,89,49,0,35.21576705745286,11.045361017187261
Air duel,89,47,0,33.469350681743265,11.40175425099138
Air duel,92,49,1,46.982350311495985,8.06225774829855
Air duel,94,61,0,15.885821971153765,12.529964086141668
Air duel,91,50,0,42.602216251503926,9.0
Air duel,89,36,0,14.411464820236901,17.804493814764857
Air duel,93,58,0,25.48310110789056,10.63014581273465
Air duel,90,61,0,18.321169898595272,14.866068747318506
Air duel,72,44,0,13.706856257394602,28.635642126552707
Air duel,90,47,0,36.23240533729325,10.44030650891055
Air duel,94,62,1,13.813908509460672,13.416407864998739
Air duel,95,49,1,69.10140561053848,5.0990195135927845
Air duel,92,67,0,9.224576839964092,18.788294228055936
Air duel,92,37,0,14.522560775200033,15.264337522473747
Air duel,95,58,0,23.928232039448726,9.433981132056603
Air duel,87,44,1,25.54991353270506,14.317821063276353
Air duel,92,57,0,28.647371631910723,10.63014581273465
Air duel,88,45,0,28.492008262532803,13.0
Air duel,89,61,0,18.335862140903224,15.556349186104045
Air duel,53,64,0,7.837661014958494,49.040799340956916
Air duel,92,45,0,36.751811927597466,9.433981132056603
Air duel,88,57,0,24.741453443043497,13.892443989449804
Air duel,91,57,0,27.805747789506185,11.40175425099138
Air duel,94,37,0,12.576200215197728,14.317821063276353
Air duel,90,55,0,31.57896399815131,11.180339887498949
Air duel,88,39,0,18.663291799805975,16.278820596099706
Air duel,91,66,0,10.854360292171837,18.35755975068582
Air duel,88,55,0,28.0345173619382,13.0
Air duel,89,58,0,23.797435897424858,13.601470508735444
Air duel,92,57,0,28.647371631910723,10.63014581273465
Air duel,89,27,0,6.979168284370141,25.495097567963924
Air duel,85,60,0,18.445706679670565,18.027756377319946
Air duel,79,63,0,13.768763507971705,24.698178070456937
Air duel,89,43,0,26.393588347491075,13.038404810405298
Air duel,91,50,0,42.602216251503926,9.0
Air duel,92,46,0,40.180449868891046,8.94427190999916
Air duel,92,55,0,35.68350825859138,9.433981132056603
Air duel,92,46,0,40.180449868891046,8.94427190999916
Air duel,94,48,1,57.2404698081054,6.324555320336759
Air duel,95,52,1,63.75919783915299,5.385164807134504
Air duel,93,53,1,46.51823788348946,7.615773105863909
Air duel,91,38,0,16.812119007592923,15.0
Air duel,97,48,0,89.72141303008819,3.605551275463989
Air duel,88,56,0,26.42664642636772,13.416407864998739
Air duel,94,66,0,8.421351877515926,17.08800749063506
Air duel,93,57,0,29.234247116512524,9.899494936611665
Air duel,92,42,0,26.36599122575925,11.313708498984761
Air duel,92,58,0,25.432001212093848,11.313708498984761
Air duel,88,69,0,9.593466727463422,22.47220505424423
Air duel,89,51,0,35.068267191661235,11.045361017187261
Air duel,91,43,0,28.6578594329094,11.40175425099138
Air duel,92,44,0,33.175262448517934,10.0
Air duel,96,67,0,5.386534031766439,17.46424919657298
Air duel,68,57,0,11.934703702592893,32.7566787083184
Air duel,95,52,0,63.75919783915299,5.385164807134504
Air duel,93,39,0,17.654155474452587,13.038404810405298
Air duel,86,45,0,25.375866236066397,14.866068747318506
Air duel,93,56,0,33.40788844232164,9.219544457292887
Air duel,92,50,0,47.36650042591959,8.0
Air duel,92,59,0,22.526899101393923,12.041594578792296
Air duel,95,54,0,49.57165108673406,6.4031242374328485
Air duel,91,52,1,40.75834767123809,9.219544457292887
Air duel,93,46,0,43.655331174356,8.06225774829855
Air duel,93,45,0,39.222923257027496,8.602325267042627
Air duel,87,56,0,25.13584264729253,14.317821063276353
Air duel,93,49,0,52.72380033790009,7.0710678118654755
Air duel,90,56,0,29.220548058008916,11.661903789690601
Air duel,88,51,1,32.349025873018824,12.041594578792296
Air duel,93,48,0,50.78264330737907,7.280109889280518
Air duel,93,50,0,53.24414551765339,7.0
Air duel,93,45,1,39.222923257027496,8.602325267042627
Air duel,92,45,0,36.751811927597466,9.433981132056603
Air duel,91,47,0,39.44175784673705,9.486832980505138
Air duel,97,38,0,8.732821677344011,12.36931687685298
Air duel,94,54,0,45.840235165435864,7.211102550927978
Air duel,87,47,0,28.975670084625218,13.341664064126334
Air duel,74,41,0,13.81942279724104,27.51363298439521
Air duel,95,89,0,1.3011084726539786,39.319206502675
Air duel,92,49,0,46.982350311495985,8.06225774829855
Air duel,97,87,0,0.8763458142596516,37.12142238654117
Air duel,83,49,0,23.27763435445943,17.029386365926403
Air duel,94,56,0,34.405344978477565,8.48528137423857
Air duel,94,64,0,10.653839955986344,15.231546211727817
Air duel,89,61,0,18.335862140903224,15.556349186104045
Air duel,87,33,0,11.70194884954738,21.400934559032695
Air duel,90,60,0,20.20930854875412,14.142135623730951
Air duel,90,55,0,31.57896399815131,11.180339887498949
Air duel,95,44,0,36.809806556262465,7.810249675906654
Air duel,92,55,1,35.68350825859138,9.433981132056603
Air duel,95,56,0,34.79993698603051,7.810249675906654
Air duel,92,43,0,29.664116101426842,10.63014581273465
Air duel,88,6,0,2.347962378440917,45.60701700396552
Air duel,93,51,0,52.28343996046652,7.0710678118654755
Air duel,90,51,0,38.26435546561895,10.04987562112089
Air duel,76,17,0,5.855580304285029,40.80441152620633
Air duel,90,60,0,20.20930854875412,14.142135623730951
Air duel,98,93,0,0.43397513991381004,43.04648650006177
Air duel,91,52,0,40.75834767123809,9.219544457292887
Air duel,88,6,0,2.347962378440917,45.60701700396552
Air duel,86,57,0,22.712465399883946,15.652475842498529
Air duel,91,41,0,23.25749636627942,12.727922061357855
Air duel,77,85,0,5.264760311247665,41.88078318274385
Air duel,86,61,0,17.697281072773105,17.804493814764857
Air duel,85,55,0,23.759716995516307,15.811388300841896
Air duel,93,56,1,33.40788844232164,9.219544457292887
Air duel,95,57,0,28.816777895579982,8.602325267042627
Air duel,93,45,0,39.222923257027496,8.602325267042627
Air duel,96,52,0,73.52865782538778,4.47213595499958
Air duel,97,87,0,0.8763458142596516,37.12142238654117
Air duel,77,11,0,4.556493211260356,45.27692569068709
Air duel,93,55,0,37.86514144865322,8.602325267042627
Air duel,89,43,0,26.393588347491075,13.038404810405298
Air duel,90,62,0,16.611920236255465,15.620499351813308
Air duel,77,15,0,5.328258038369977,41.88078318274385
Air duel,90,34,0,11.70270509896156,18.867962264113206
Air duel,85,67,1,11.737531936902528,22.67156809750927
Air duel,92,47,0,43.20092068304227,8.54400374531753
Air duel,75,84,0,5.634359231603853,42.20189569201838
Air duel,93,58,0,25.48310110789056,10.63014581273465
Air duel,87,36,1,14.674171780263329,19.1049731745428
Air duel,91,42,0,25.867452897564473,12.041594578792296
Air duel,93,51,0,52.28343996046652,7.0710678118654755
Air duel,92,57,0,28.647371631910723,10.63014581273465
Air duel,91,46,1,37.11205874380882,9.848857801796104
Air duel,89,53,0,33.067465121253726,11.40175425099138
Air duel,89,51,0,35.068267191661235,11.045361017187261
Air duel,89,43,0,26.393588347491075,13.038404810405298
Air duel,76,90,0,4.427980104012876,46.647615158762406
Air duel,96,35,0,7.138779670877528,15.524174696260024
Air duel,91,55,0,33.569792617343246,10.295630140987
Air duel,91,43,0,28.6578594329094,11.40175425099138
Air duel,92,35,0,11.657526238632414,17.0
Air duel,98,85,1,0.6554726833118149,35.05709628591621
Air duel,94,3,0,1.0876254150781839,47.38143096192854
Air duel,92,52,0,44.927452067158754,8.246211251235321
Air duel,82,82,0,5.365868648473919,36.71511950137164
Air duel,89,63,0,15.334503223001441,17.029386365926403
Air duel,88,94,0,2.3182069483149785,45.60701700396552
Air duel,91,52,0,40.75834767123809,9.219544457292887
Air duel,84,50,0,24.74450369491065,16.0
Air duel,98,96,0,0.37917515468251106,46.04345773288535
Air duel,90,38,0,17.106089620774245,15.620499351813308
Air duel,89,41,0,22.437486561849276,14.212670403551895
Air duel,82,24,0,7.347834645888376,31.622776601683793
Air duel,88,37,0,15.84527811144958,17.69180601295413
Air duel,91,42,0,25.867452897564473,12.041594578792296
Air duel,93,57,0,29.234247116512524,9.899494936611665
Air duel,94,59,0,21.41362221961509,10.816653826391969
Air duel,92,39,0,18.341304862102344,13.601470508735444
Air duel,82,33,0,11.977982476942342,24.758836806279895
Air duel,91,62,0,16.28261238748338,15.0
Air duel,90,68,0,9.553574413247809,20.591260281974
Air duel,89,52,0,34.27595438679419,11.180339887498949
Air duel,93,51,0,52.28343996046652,7.0710678118654755
Air duel,89,50,0,35.3892207897392,11.0
Air duel,92,43,0,29.664116101426842,10.63014581273465
Air duel,95,55,0,41.83978175238584,7.0710678118654755
Air duel,90,42,0,25.182284697271598,12.806248474865697
Air duel,96,41,0,18.902691162394444,9.848857801796104
Air duel,89,37,0,15.74994899041208,17.029386365926403
Air duel,93,67,0,8.449379604614165,18.384776310850235
Air duel,91,49,0,42.31294769317308,9.055385138137417
Air duel,90,47,0,36.23240533729325,10.44030650891055
Air duel,89,43,0,26.393588347491075,13.038404810405298
Air duel,92,47,1,43.20092068304227,8.54400374531753
Air duel,93,61,0,16.972862262644593,13.038404810405298
Air duel,91,58,0,25.062919543230006,12.041594578792296
Air duel,90,54,0,33.79017923043646,10.770329614269007
Air duel,86,46,0,26.3403506581775,14.560219778561036
Air duel,68,81,0,6.466304887776367,44.553338819890925
Air duel,83,37,0,15.11602383195417,21.400934559032695
Air duel,79,21,0,6.66800950667305,35.805027579936315
Air duel,93,49,1,52.72380033790009,7.0710678118654755
Air duel,90,43,0,27.5436634682225,12.206555615733702
Air duel,94,33,0,7.797022063645827,18.027756377319946
Air duel,94,59,1,21.41362221961509,10.816653826391969
Air duel,89,41,0,22.437486561849276,14.212670403551895
Air duel,96,63,0,9.034471711308502,13.601470508735444
Air duel,92,46,0,40.180449868891046,8.94427190999916
Air duel,90,45,0,32.26345325146795,11.180339887498949
Air duel,90,54,0,33.79017923043646,10.770329614269007
Air duel,94,48,1,57.2404698081054,6.324555320336759
Air duel,94,50,0,60.632017392905986,6.0
Air duel,89,54,0,31.522131391793064,11.704699910719626
Air duel,92,48,0,45.5446061875962,8.246211251235321
Air duel,94,44,0,36.033303660497396,8.48528137423857
Air duel,90,40,0,20.810338618149185,14.142135623730951
Air duel,95,52,0,63.75919783915299,5.385164807134504
Air duel,90,36,0,14.09881405643269,17.204650534085253
Air duel,95,58,1,23.928232039448726,9.433981132056603
Air duel,90,44,0,29.936372256302302,11.661903789690601
Air duel,94,33,0,7.797022063645827,18.027756377319946
Air duel,88,39,1,18.663291799805975,16.278820596099706
Air duel,91,49,1,42.31294769317308,9.055385138137417
Air duel,93,57,0,29.234247116512524,9.899494936611665
Air duel,96,50,1,82.4887727321049,4.0
Air duel,90,49,0,38.452951676469866,10.04987562112089
Air duel,87,51,0,30.010135765049647,13.038404810405298
Air duel,90,60,0,20.20930854875412,14.142135623730951
Air duel,89,60,0,20.039811288012626,14.866068747318506
Air duel,88,48,0,31.944655058384814,12.165525060596439
Air duel,88,41,0,21.85761001430911,15.0
Air duel,93,49,0,52.72380033790009,7.0710678118654755
Air duel,89,60,0,20.039811288012626,14.866068747318506
Air duel,94,54,0,45.840235165435864,7.211102550927978
Air duel,94,43,0,30.819469175254298,9.219544457292887
Air duel,92,47,0,43.20092068304227,8.54400374531753
Air duel,89,52,0,34.27595438679419,11.180339887498949
Air duel,74,31,0,10.154926189810492,32.202484376209235
Air duel,92,42,0,26.36599122575925,11.313708498984761
Air duel,91,46,0,37.11205874380882,9.848857801796104
Air duel,72,38,0,12.161375530123678,30.463092423455635
Air duel,95,57,0,28.816777895579982,8.602325267042627
Air duel,92,40,0,20.689899741046688,12.806248474865697
Air duel,94,61,0,15.885821971153765,12.529964086141668
Air duel,85,39,0,17.677199245518526,18.601075237738275
Air duel,94,45,0,41.74341016059785,7.810249675906654
Air duel,94,55,0,39.99677483356678,7.810249675906654
Air duel,93,54,0,42.353794355503986,8.06225774829855
Air duel,95,51,0,68.25152097761855,5.0990195135927845
Air duel,86,48,0,27.71177210875351,14.142135623730951
Air duel,96,51,0,79.89883279741373,4.123105625617661
Air duel,94,53,1,51.41791250604387,6.708203932499369
Air duel,87,58,0,22.24700766243782,15.264337522473747
Air duel,90,56,0,29.220548058008916,11.661903789690601
Air duel,91,36,0,13.632791151070062,16.64331697709324
Air duel,92,55,0,35.68350825859138,9.433981132056603
Air duel,94,49,0,59.91396102251587,6.082762530298219
Air duel,92,60,0,19.951888346465683,12.806248474865697
Air duel,83,28,0,8.992729731613466,27.80287754891569
Air duel,91,52,0,40.75834767123809,9.219544457292887
Air duel,92,44,0,33.175262448517934,10.0
Air duel,94,48,0,57.2404698081054,6.324555320336759
Air duel,90,51,0,38.26435546561895,10.04987562112089
Air duel,92,33,0,9.499903472491928,18.788294228055936
Air duel,87,52,0,29.499863584523457,13.152946437965905
Air duel,92,43,0,29.664116101426842,10.63014581273465
Air duel,93,44,1,34.72449050123417,9.219544457292887
Air duel,91,59,0,22.51696004678893,12.727922061357855
Air duel,92,42,0,26.36599122575925,11.313708498984761
Air duel,89,45,0,30.28938743048854,12.083045973594572
Air duel,91,48,0,41.226585696105936,9.219544457292887
Air duel,92,55,1,35.68350825859138,9.433981132056603
Air duel,93,38,0,15.507557422680843,13.892443989449804
Air duel,93,58,0,25.48310110789056,10.63014581273465
Air duel,86,62,0,16.52285352977937,18.439088914585774
Air duel,91,58,0,25.062919543230006,12.041594578792296
Air duel,75,74,0,8.348627670629728,34.655446902326915
Air duel,94,63,0,12.092225452949352,14.317821063276353
Air duel,87,41,0,21.22300652805206,15.811388300841896
Air duel,93,59,0,22.20191346427668,11.40175425099138
Air duel,85,47,0,25.49633379439501,15.297058540778355
Air duel,92,48,0,45.5446061875962,8.246211251235321
Air duel,95,60,0,16.87593445255026,11.180339887498949
Air duel,82,61,1,16.162376784783312,21.095023109728988
Air duel,88,40,0,20.220716973610255,15.620499351813308
Air duel,76,78,0,7.082047509506192,36.87817782917155
Air duel,90,61,0,18.321169898595272,14.866068747318506
Air duel,88,48,0,31.944655058384814,12.165525060596439
Air duel,92,57,0,28.647371631910723,10.63014581273465
Air duel,90,43,0,27.5436634682225,12.206555615733702
Air duel,88,43,0,25.251479961495505,13.892443989449804
Air duel,88,62,0,16.783761610203623,16.97056274847714
Air duel,95,45,0,44.11422567480093,7.0710678118654755
Air duel,92,46,0,40.180449868891046,8.94427190999916
Air duel,86,53,0,26.914095886947898,14.317821063276353
Air duel,89,60,0,20.039811288012626,14.866068747318506
Air duel,87,42,0,22.687071665463286,15.264337522473747
Air duel,90,64,0,13.703185877877173,17.204650534085253
Air duel,91,43,0,28.6578594329094,11.40175425099138
Air duel,92,57,0,28.647371631910723,10.63014581273465
Air duel,87,47,0,28.975670084625218,13.341664064126334
Air duel,88,48,0,31.944655058384814,12.165525060596439
Air duel,88,38,0,17.201967047588038,16.97056274847714
Air duel,93,57,0,29.234247116512524,9.899494936611665
Air duel,92,49,0,46.982350311495985,8.06225774829855
Air duel,92,55,0,35.68350825859138,9.433981132056603
Air duel,89,56,0,27.79328146820519,12.529964086141668
Air duel,93,64,0,11.718521610317687,15.652475842498529
Air duel,94,55,0,39.99677483356678,7.810249675906654
Air duel,92,52,0,44.927452067158754,8.246211251235321
Air duel,93,54,0,42.353794355503986,8.06225774829855
Air duel,94,44,0,36.033303660497396,8.48528137423857
Air duel,92,32,0,8.623751594030228,19.697715603592208
Air duel,91,42,0,25.867452897564473,12.041594578792296
Air duel,91,58,0,25.062919543230006,12.041594578792296
Air duel,92,58,0,25.432001212093848,11.313708498984761
Air duel,91,51,1,42.067530337183044,9.055385138137417
Air duel,89,52,0,34.27595438679419,11.180339887498949
Air duel,89,49,0,35.21576705745286,11.045361017187261
Air duel,91,39,0,18.72378785257829,14.212670403551895
Air duel,91,43,0,28.6578594329094,11.40175425099138
Air duel,88,53,0,30.748632684142603,12.36931687685298
Air duel,90,49,0,38.452951676469866,10.04987562112089
Air duel,89,48,0,34.560411035374855,11.180339887498949
Air duel,93,46,0,43.655331174356,8.06225774829855
Air duel,76,41,0,14.70449408007262,25.632011235952593
Air duel,92,49,0,46.982350311495985,8.06225774829855
Air duel,91,53,0,38.79205116314482,9.486832980505138
Air duel,94,49,0,59.91396102251587,6.082762530298219
Air duel,91,50,0,42.602216251503926,9.0
Air duel,90,64,0,13.703185877877173,17.204650534085253
Air duel,91,41,0,23.25749636627942,12.727922061357855
Air duel,92,44,0,33.175262448517934,10.0
Air duel,95,57,0,28.816777895579982,8.602325267042627
Air duel,88,41,0,21.85761001430911,15.0
Air duel,88,47,0,31.0716858147011,12.36931687685298
Air duel,89,42,0,24.39090470696024,13.601470508735444
Air duel,96,38,0,11.026560270692466,12.649110640673518
Air duel,91,48,0,41.226585696105936,9.219544457292887
Air duel,95,58,0,23.928232039448726,9.433981132056603
Air duel,94,49,1,59.91396102251587,6.082762530298219
Air duel,89,49,0,35.21576705745286,11.045361017187261
Air duel,86,50,0,28.146591102928124,14.0
Air duel,94,46,0,47.5691901003365,7.211102550927978
Air duel,88,42,0,23.547276806896345,14.422205101855956
Air duel,92,53,0,42.35395311939014,8.54400374531753
Air duel,90,56,0,29.220548058008916,11.661903789690601
Air duel,92,44,0,33.175262448517934,10.0
Air duel,90,57,0,26.82823067771405,12.206555615733702
Air duel,91,58,0,25.062919543230006,12.041594578792296
